0	22.8477
1	22.8477
2	22.8477
3	22.8477
4	22.8477
5	22.8477
6	22.8477
7	22.8477
8	22.8477
9	22.8477
10	22.8477
11	22.8477
12	22.8477
13	22.8477
14	22.8477
15	22.8477
16	22.8477
17	22.8477
18	22.8477
19	22.8477
20	22.8477
21	22.8477
22	22.8477
23	22.8477
24	22.8477
25	22.8477
26	22.8477
27	22.8477
28	22.8477
29	22.8477
30	22.8477
31	22.8477
32	22.8477
33	22.8477
34	22.8477
35	22.8477
36	22.8477
37	22.8477
38	22.8477
39	22.8477
40	22.8477
41	22.8477
42	22.8477
43	22.8477
44	22.8477
45	22.8477
46	22.8477
47	22.8477
48	22.8477
49	22.8477
50	22.8477
51	22.8477
52	22.8477
53	22.8477
54	22.8477
55	22.8477
56	22.8477
57	22.8477
58	22.8477
59	22.8477
60	22.8477
61	22.8477
62	22.8477
63	22.8477
64	22.8477
65	22.8477
66	22.8477
67	22.8477
68	22.8477
69	22.8477
70	22.8477
71	22.8477
72	22.8477
73	22.8477
74	22.8477
75	22.8477
76	22.8477
77	22.8477
78	22.8477
79	22.8477
80	22.8477
81	22.8477
82	22.8477
83	22.8477
84	22.8477
85	22.8477
86	22.8477
87	22.8477
88	22.8477
89	22.8477
90	22.8477
91	22.8477
92	22.8477
93	22.8477
94	22.8477
95	22.8477
96	22.8477
97	22.8477
98	22.8477
99	22.8477
